Set CUDA current device to: 1 (should be 1)
/workspace/compute-aware-arch-search/distill_videet.py:41: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `DistillationTrainer.__init__`. Use `processing_class` instead.
  super().__init__(*args, **kwargs)
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None, 'pad_token_id': 151643}.
  0%|                                                                                                                         | 0/10000 [00:00<?, ?it/s]/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:85: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                                                                                        
{'loss': 84.0796, 'grad_norm': 9627.380859375, 'learning_rate': 0.0, 'ce_loss': 12.648624420166016, 'kl_loss': 8.199453353881836, 'epoch': 0.0}
{'loss': 7.0472, 'grad_norm': 15.320052146911621, 'learning_rate': 4.934251920577354e-05, 'ce_loss': 0.09847040474414825, 'kl_loss': 1.499311923980713, 'epoch': 0.09}
{'loss': 7.1781, 'grad_norm': 6.281434535980225, 'learning_rate': 4.9340692059208726e-05, 'ce_loss': 0.041618332266807556, 'kl_loss': 1.3869915008544922, 'epoch': 0.09}
{'loss': 7.2941, 'grad_norm': 6.302551746368408, 'learning_rate': 4.933886241125908e-05, 'ce_loss': 0.0731290876865387, 'kl_loss': 1.709377646446228, 'epoch': 0.09}
{'loss': 5.9834, 'grad_norm': 5.838322639465332, 'learning_rate': 4.933703026211262e-05, 'ce_loss': 0.051428258419036865, 'kl_loss': 1.4428304433822632, 'epoch': 0.09}
{'loss': 6.5294, 'grad_norm': 6.3907999992370605, 'learning_rate': 4.9335195611957636e-05, 'ce_loss': 0.07636971771717072, 'kl_loss': 1.2882107496261597, 'epoch': 0.09}
{'loss': 7.4821, 'grad_norm': 9.750300407409668, 'learning_rate': 4.933335846098266e-05, 'ce_loss': 0.12329719960689545, 'kl_loss': 2.847186326980591, 'epoch': 0.09}
{'loss': 8.8831, 'grad_norm': 13.698759078979492, 'learning_rate': 4.93315188093765e-05, 'ce_loss': 0.14476816356182098, 'kl_loss': 1.8720487356185913, 'epoch': 0.09}
{'loss': 7.4547, 'grad_norm': 25.763147354125977, 'learning_rate': 4.932967665732819e-05, 'ce_loss': 0.044192008674144745, 'kl_loss': 1.2488882541656494, 'epoch': 0.09}
{'loss': 8.0234, 'grad_norm': 9.98505687713623, 'learning_rate': 4.932783200502705e-05, 'ce_loss': 0.055645205080509186, 'kl_loss': 1.0276927947998047, 'epoch': 0.09}
{'loss': 7.2866, 'grad_norm': 10.082711219787598, 'learning_rate': 4.932598485266265e-05, 'ce_loss': 0.15075203776359558, 'kl_loss': 1.6994768381118774, 'epoch': 0.09}
{'loss': 7.1838, 'grad_norm': 9.316961288452148, 'learning_rate': 4.932413520042482e-05, 'ce_loss': 0.04153911769390106, 'kl_loss': 1.5026122331619263, 'epoch': 0.09}
{'loss': 6.8961, 'grad_norm': 7.6656365394592285, 'learning_rate': 4.932228304850363e-05, 'ce_loss': 0.06283344328403473, 'kl_loss': 1.1298877000808716, 'epoch': 0.09}
{'loss': 7.1656, 'grad_norm': 9.289548873901367, 'learning_rate': 4.9320428397089404e-05, 'ce_loss': 0.057531680911779404, 'kl_loss': 1.2232682704925537, 'epoch': 0.09}
{'loss': 6.8596, 'grad_norm': 8.07462215423584, 'learning_rate': 4.9318571246372766e-05, 'ce_loss': 0.13616885244846344, 'kl_loss': 2.0584752559661865, 'epoch': 0.09}
{'loss': 6.3938, 'grad_norm': 10.74092960357666, 'learning_rate': 4.931671159654454e-05, 'ce_loss': 0.0432044118642807, 'kl_loss': 1.9683173894882202, 'epoch': 0.09}
{'loss': 6.2897, 'grad_norm': 10.507851600646973, 'learning_rate': 4.931484944779586e-05, 'ce_loss': 0.07294204831123352, 'kl_loss': 1.74344003200531, 'epoch': 0.09}
{'loss': 7.0424, 'grad_norm': 8.133393287658691, 'learning_rate': 4.931298480031806e-05, 'ce_loss': 0.17217393219470978, 'kl_loss': 2.448814868927002, 'epoch': 0.09}
{'loss': 7.4126, 'grad_norm': 6.775812149047852, 'learning_rate': 4.931111765430279e-05, 'ce_loss': 0.12795309722423553, 'kl_loss': 2.014082908630371, 'epoch': 0.09}
{'loss': 6.9639, 'grad_norm': 8.115849494934082, 'learning_rate': 4.9309248009941914e-05, 'ce_loss': 0.046582676470279694, 'kl_loss': 1.5178033113479614, 'epoch': 0.09}
{'loss': 7.2107, 'grad_norm': 8.027631759643555, 'learning_rate': 4.9307375867427576e-05, 'ce_loss': 0.08806314319372177, 'kl_loss': 1.405734658241272, 'epoch': 0.09}
{'loss': 7.1588, 'grad_norm': 12.690441131591797, 'learning_rate': 4.930550122695216e-05, 'ce_loss': 0.08570872992277145, 'kl_loss': 1.7570819854736328, 'epoch': 0.09}
{'loss': 7.2014, 'grad_norm': 8.796320915222168, 'learning_rate': 4.93036240887083e-05, 'ce_loss': 0.05317564681172371, 'kl_loss': 1.1449055671691895, 'epoch': 0.09}
{'loss': 8.1355, 'grad_norm': 11.043595314025879, 'learning_rate': 4.930174445288893e-05, 'ce_loss': 0.07298640161752701, 'kl_loss': 1.3760513067245483, 'epoch': 0.09}
{'loss': 5.7397, 'grad_norm': 6.2605485916137695, 'learning_rate': 4.9299862319687204e-05, 'ce_loss': 0.0488998182117939, 'kl_loss': 1.0655521154403687, 'epoch': 0.09}
{'loss': 6.7836, 'grad_norm': 9.105327606201172, 'learning_rate': 4.9297977689296525e-05, 'ce_loss': 0.11711174249649048, 'kl_loss': 1.4014644622802734, 'epoch': 0.09}
{'loss': 6.7418, 'grad_norm': 6.209973335266113, 'learning_rate': 4.929609056191058e-05, 'ce_loss': 0.041256751865148544, 'kl_loss': 1.484005331993103, 'epoch': 0.09}
{'loss': 6.7037, 'grad_norm': 7.386753559112549, 'learning_rate': 4.929420093772331e-05, 'ce_loss': 0.05327201262116432, 'kl_loss': 1.3868467807769775, 'epoch': 0.09}
{'loss': 6.8694, 'grad_norm': 6.527290344238281, 'learning_rate': 4.929230881692888e-05, 'ce_loss': 0.07453444600105286, 'kl_loss': 1.4867162704467773, 'epoch': 0.09}
{'loss': 7.4308, 'grad_norm': 8.601608276367188, 'learning_rate': 4.929041419972175e-05, 'ce_loss': 0.1826646327972412, 'kl_loss': 1.920275330543518, 'epoch': 0.09}
{'loss': 7.6964, 'grad_norm': 8.569616317749023, 'learning_rate': 4.928851708629662e-05, 'ce_loss': 0.0862598717212677, 'kl_loss': 1.4558333158493042, 'epoch': 0.09}
{'loss': 7.1008, 'grad_norm': 10.301295280456543, 'learning_rate': 4.928661747684845e-05, 'ce_loss': 0.1399991512298584, 'kl_loss': 1.2218375205993652, 'epoch': 0.09}
{'loss': 5.7928, 'grad_norm': 6.494488716125488, 'learning_rate': 4.928471537157244e-05, 'ce_loss': 0.09377443790435791, 'kl_loss': 1.4859946966171265, 'epoch': 0.09}
{'loss': 6.2262, 'grad_norm': 17.170026779174805, 'learning_rate': 4.9282810770664087e-05, 'ce_loss': 0.03916067257523537, 'kl_loss': 1.399627923965454, 'epoch': 0.1}
{'loss': 6.6195, 'grad_norm': 5.713675022125244, 'learning_rate': 4.92809036743191e-05, 'ce_loss': 0.03462288901209831, 'kl_loss': 1.0511448383331299, 'epoch': 0.1}
{'loss': 7.5684, 'grad_norm': 8.114632606506348, 'learning_rate': 4.927899408273346e-05, 'ce_loss': 0.0708199292421341, 'kl_loss': 2.024237632751465, 'epoch': 0.1}
{'loss': 6.2335, 'grad_norm': 5.9375810623168945, 'learning_rate': 4.927708199610341e-05, 'ce_loss': 0.04217801243066788, 'kl_loss': 1.60584557056427, 'epoch': 0.1}
{'loss': 6.6879, 'grad_norm': 9.261581420898438, 'learning_rate': 4.927516741462547e-05, 'ce_loss': 0.11917390674352646, 'kl_loss': 1.4296616315841675, 'epoch': 0.1}
{'loss': 6.8216, 'grad_norm': 7.968804359436035, 'learning_rate': 4.927325033849636e-05, 'ce_loss': 0.06925539672374725, 'kl_loss': 1.5630908012390137, 'epoch': 0.1}
{'loss': 6.8753, 'grad_norm': 5.988378047943115, 'learning_rate': 4.9271330767913096e-05, 'ce_loss': 0.14045317471027374, 'kl_loss': 1.8185516595840454, 'epoch': 0.1}
{'loss': 7.2592, 'grad_norm': 8.437381744384766, 'learning_rate': 4.926940870307296e-05, 'ce_loss': 0.17358022928237915, 'kl_loss': 2.3271324634552, 'epoch': 0.1}
{'loss': 8.8564, 'grad_norm': 14.102397918701172, 'learning_rate': 4.9267484144173456e-05, 'ce_loss': 0.3410884141921997, 'kl_loss': 3.66637921333313, 'epoch': 0.1}
{'loss': 6.6339, 'grad_norm': 5.8904337882995605, 'learning_rate': 4.926555709141238e-05, 'ce_loss': 0.061373837292194366, 'kl_loss': 1.5069384574890137, 'epoch': 0.1}
{'loss': 6.3378, 'grad_norm': 5.9809160232543945, 'learning_rate': 4.926362754498775e-05, 'ce_loss': 0.08520633727312088, 'kl_loss': 1.1445088386535645, 'epoch': 0.1}
{'loss': 7.8267, 'grad_norm': 10.069025993347168, 'learning_rate': 4.926169550509787e-05, 'ce_loss': 0.08446753770112991, 'kl_loss': 2.9333789348602295, 'epoch': 0.1}
{'loss': 5.8516, 'grad_norm': 6.642828941345215, 'learning_rate': 4.925976097194128e-05, 'ce_loss': 0.044014401733875275, 'kl_loss': 1.018728494644165, 'epoch': 0.1}
{'loss': 8.3117, 'grad_norm': 8.434964179992676, 'learning_rate': 4.925782394571678e-05, 'ce_loss': 0.04773235321044922, 'kl_loss': 1.1261255741119385, 'epoch': 0.1}
{'loss': 7.2352, 'grad_norm': 11.170985221862793, 'learning_rate': 4.9255884426623445e-05, 'ce_loss': 0.06066938117146492, 'kl_loss': 1.5542750358581543, 'epoch': 0.1}
{'loss': 5.6822, 'grad_norm': 4.9079413414001465, 'learning_rate': 4.925394241486057e-05, 'ce_loss': 0.06051790714263916, 'kl_loss': 1.1532492637634277, 'epoch': 0.1}
{'loss': 7.3729, 'grad_norm': 7.117819309234619, 'learning_rate': 4.925199791062774e-05, 'ce_loss': 0.1539185643196106, 'kl_loss': 2.185873508453369, 'epoch': 0.1}
{'loss': 8.4361, 'grad_norm': 8.034371376037598, 'learning_rate': 4.925005091412478e-05, 'ce_loss': 0.10577692091464996, 'kl_loss': 2.8001575469970703, 'epoch': 0.1}
{'loss': 8.9481, 'grad_norm': 22.306684494018555, 'learning_rate': 4.9248101425551775e-05, 'ce_loss': 0.07831297814846039, 'kl_loss': 1.594576120376587, 'epoch': 0.1}
{'loss': 5.8718, 'grad_norm': 7.17409086227417, 'learning_rate': 4.924614944510907e-05, 'ce_loss': 0.056053854525089264, 'kl_loss': 1.9257397651672363, 'epoch': 0.1}
{'loss': 7.1776, 'grad_norm': 7.091343879699707, 'learning_rate': 4.9244194972997245e-05, 'ce_loss': 0.051259201020002365, 'kl_loss': 1.7042807340621948, 'epoch': 0.1}
{'loss': 7.076, 'grad_norm': 7.516523361206055, 'learning_rate': 4.9242238009417175e-05, 'ce_loss': 0.08539984375238419, 'kl_loss': 2.430656909942627, 'epoch': 0.1}
{'loss': 5.6357, 'grad_norm': 6.348993301391602, 'learning_rate': 4.924027855456995e-05, 'ce_loss': 0.07523355633020401, 'kl_loss': 1.313413143157959, 'epoch': 0.1}
{'loss': 6.959, 'grad_norm': 6.444643020629883, 'learning_rate': 4.923831660865694e-05, 'ce_loss': 0.09190679341554642, 'kl_loss': 1.5181862115859985, 'epoch': 0.1}
{'loss': 6.2624, 'grad_norm': 6.53400993347168, 'learning_rate': 4.9236352171879774e-05, 'ce_loss': 0.06840120255947113, 'kl_loss': 1.6960835456848145, 'epoch': 0.1}
{'loss': 5.8916, 'grad_norm': 5.378333568572998, 'learning_rate': 4.9234385244440315e-05, 'ce_loss': 0.07350428402423859, 'kl_loss': 1.2236075401306152, 'epoch': 0.1}
{'loss': 6.778, 'grad_norm': 157.73904418945312, 'learning_rate': 4.923241582654071e-05, 'ce_loss': 0.053704883903265, 'kl_loss': 1.523032784461975, 'epoch': 0.1}
{'loss': 7.344, 'grad_norm': 8.337618827819824, 'learning_rate': 4.923044391838333e-05, 'ce_loss': 0.09059929847717285, 'kl_loss': 1.6220518350601196, 'epoch': 0.1}
{'loss': 7.0165, 'grad_norm': 7.305723190307617, 'learning_rate': 4.922846952017083e-05, 'ce_loss': 0.09414412081241608, 'kl_loss': 2.127309799194336, 'epoch': 0.1}
{'loss': 6.059, 'grad_norm': 10.664188385009766, 'learning_rate': 4.9226492632106115e-05, 'ce_loss': 0.08434352278709412, 'kl_loss': 1.60444176197052, 'epoch': 0.1}
{'loss': 7.2007, 'grad_norm': 8.748529434204102, 'learning_rate': 4.9224513254392324e-05, 'ce_loss': 0.07120095938444138, 'kl_loss': 1.782116413116455, 'epoch': 0.1}
{'loss': 6.2162, 'grad_norm': 11.32153606414795, 'learning_rate': 4.9222531387232885e-05, 'ce_loss': 0.04371345788240433, 'kl_loss': 1.2166489362716675, 'epoch': 0.1}
{'loss': 6.1155, 'grad_norm': 6.53975248336792, 'learning_rate': 4.922054703083146e-05, 'ce_loss': 0.06581816077232361, 'kl_loss': 1.2700843811035156, 'epoch': 0.1}
{'loss': 7.4199, 'grad_norm': 8.762229919433594, 'learning_rate': 4.921856018539197e-05, 'ce_loss': 0.029093312099575996, 'kl_loss': 1.1452692747116089, 'epoch': 0.1}
{'loss': 7.0372, 'grad_norm': 8.46966552734375, 'learning_rate': 4.92165708511186e-05, 'ce_loss': 0.04599924385547638, 'kl_loss': 1.5988672971725464, 'epoch': 0.1}
{'loss': 9.8263, 'grad_norm': 12.446856498718262, 'learning_rate': 4.9214579028215776e-05, 'ce_loss': 0.23185527324676514, 'kl_loss': 5.852740287780762, 'epoch': 0.1}
{'loss': 6.2632, 'grad_norm': 7.00106143951416, 'learning_rate': 4.9212584716888205e-05, 'ce_loss': 0.05593773350119591, 'kl_loss': 1.2114237546920776, 'epoch': 0.1}
{'loss': 7.0543, 'grad_norm': 6.9009504318237305, 'learning_rate': 4.921058791734082e-05, 'ce_loss': 0.07227575778961182, 'kl_loss': 1.1811981201171875, 'epoch': 0.1}
{'loss': 6.5381, 'grad_norm': 13.127358436584473, 'learning_rate': 4.920858862977882e-05, 'ce_loss': 0.1126357913017273, 'kl_loss': 1.5065176486968994, 'epoch': 0.1}
{'loss': 5.6561, 'grad_norm': 6.247189044952393, 'learning_rate': 4.920658685440767e-05, 'ce_loss': 0.05502420291304588, 'kl_loss': 1.1235103607177734, 'epoch': 0.1}
{'loss': 6.7874, 'grad_norm': 7.317795753479004, 'learning_rate': 4.920458259143309e-05, 'ce_loss': 0.10248281806707382, 'kl_loss': 1.2735347747802734, 'epoch': 0.1}
{'loss': 6.7817, 'grad_norm': 6.177649974822998, 'learning_rate': 4.920257584106104e-05, 'ce_loss': 0.07254886627197266, 'kl_loss': 1.9640454053878784, 'epoch': 0.1}
{'loss': 6.2962, 'grad_norm': 8.621262550354004, 'learning_rate': 4.920056660349774e-05, 'ce_loss': 0.039420317858457565, 'kl_loss': 0.9268977046012878, 'epoch': 0.1}
{'loss': 6.9881, 'grad_norm': 8.949424743652344, 'learning_rate': 4.9198554878949685e-05, 'ce_loss': 0.03410100191831589, 'kl_loss': 1.451380729675293, 'epoch': 0.1}
{'loss': 6.6395, 'grad_norm': 6.474709987640381, 'learning_rate': 4.9196540667623595e-05, 'ce_loss': 0.04219618812203407, 'kl_loss': 1.3225417137145996, 'epoch': 0.1}
{'loss': 13.8899, 'grad_norm': 80.10736083984375, 'learning_rate': 4.919452396972648e-05, 'ce_loss': 0.07734144479036331, 'kl_loss': 18.3594913482666, 'epoch': 0.1}
{'loss': 6.5825, 'grad_norm': 6.644641876220703, 'learning_rate': 4.919250478546556e-05, 'ce_loss': 0.06178934872150421, 'kl_loss': 1.6931332349777222, 'epoch': 0.1}
{'loss': 6.5571, 'grad_norm': 9.034775733947754, 'learning_rate': 4.9190483115048375e-05, 'ce_loss': 0.13076412677764893, 'kl_loss': 2.3272182941436768, 'epoch': 0.1}
{'loss': 6.0051, 'grad_norm': 5.8694000244140625, 'learning_rate': 4.9188458958682654e-05, 'ce_loss': 0.12336623668670654, 'kl_loss': 1.0909284353256226, 'epoch': 0.1}
{'loss': 7.976, 'grad_norm': 12.847553253173828, 'learning_rate': 4.918643231657642e-05, 'ce_loss': 0.08455416560173035, 'kl_loss': 1.6641263961791992, 'epoch': 0.1}
{'loss': 5.9907, 'grad_norm': 5.866662502288818, 'learning_rate': 4.918440318893794e-05, 'ce_loss': 0.05789722502231598, 'kl_loss': 0.9471127986907959, 'epoch': 0.1}
{'loss': 7.3321, 'grad_norm': 8.685874938964844, 'learning_rate': 4.9182371575975736e-05, 'ce_loss': 0.04160663112998009, 'kl_loss': 1.1880937814712524, 'epoch': 0.1}
{'loss': 6.5396, 'grad_norm': 7.134555339813232, 'learning_rate': 4.91803374778986e-05, 'ce_loss': 0.038179848343133926, 'kl_loss': 1.5348024368286133, 'epoch': 0.1}
{'loss': 8.5884, 'grad_norm': 9.065146446228027, 'learning_rate': 4.9178300894915553e-05, 'ce_loss': 0.06815151870250702, 'kl_loss': 1.8453696966171265, 'epoch': 0.1}
{'loss': 7.8347, 'grad_norm': 15.81246280670166, 'learning_rate': 4.9176261827235895e-05, 'ce_loss': 0.07497196644544601, 'kl_loss': 2.1145496368408203, 'epoch': 0.1}
{'loss': 7.2064, 'grad_norm': 8.068608283996582, 'learning_rate': 4.917422027506916e-05, 'ce_loss': 0.053399842232465744, 'kl_loss': 0.9407204985618591, 'epoch': 0.1}
{'loss': 7.1659, 'grad_norm': 8.995434761047363, 'learning_rate': 4.9172176238625164e-05, 'ce_loss': 0.09175126254558563, 'kl_loss': 2.1680023670196533, 'epoch': 0.1}
{'loss': 6.8989, 'grad_norm': 6.8384504318237305, 'learning_rate': 4.9170129718113955e-05, 'ce_loss': 0.06398652493953705, 'kl_loss': 1.282696008682251, 'epoch': 0.1}
{'loss': 6.1925, 'grad_norm': 5.2553205490112305, 'learning_rate': 4.916808071374585e-05, 'ce_loss': 0.06536737084388733, 'kl_loss': 1.6419785022735596, 'epoch': 0.1}
{'loss': 9.6941, 'grad_norm': 12.048269271850586, 'learning_rate': 4.916602922573141e-05, 'ce_loss': 0.059329159557819366, 'kl_loss': 1.4832934141159058, 'epoch': 0.1}
{'loss': 7.0311, 'grad_norm': 7.493484020233154, 'learning_rate': 4.9163975254281456e-05, 'ce_loss': 0.03829384222626686, 'kl_loss': 0.9128388166427612, 'epoch': 0.1}
{'loss': 6.0835, 'grad_norm': 5.703340530395508, 'learning_rate': 4.9161918799607075e-05, 'ce_loss': 0.05994534119963646, 'kl_loss': 1.4868764877319336, 'epoch': 0.1}
{'loss': 6.6452, 'grad_norm': 5.702446937561035, 'learning_rate': 4.9159859861919597e-05, 'ce_loss': 0.05482069402933121, 'kl_loss': 1.4360064268112183, 'epoch': 0.1}
{'loss': 6.0966, 'grad_norm': 6.6101179122924805, 'learning_rate': 4.9157798441430604e-05, 'ce_loss': 0.054217733442783356, 'kl_loss': 1.1724687814712524, 'epoch': 0.1}
{'loss': 6.2403, 'grad_norm': 5.974885940551758, 'learning_rate': 4.9155734538351936e-05, 'ce_loss': 0.0765722393989563, 'kl_loss': 1.792972445487976, 'epoch': 0.1}
{'loss': 6.7958, 'grad_norm': 7.261171817779541, 'learning_rate': 4.915366815289571e-05, 'ce_loss': 0.0900435596704483, 'kl_loss': 1.6541032791137695, 'epoch': 0.1}
{'loss': 12.1273, 'grad_norm': 22.604883193969727, 'learning_rate': 4.915159928527426e-05, 'ce_loss': 0.09508943557739258, 'kl_loss': 1.9948903322219849, 'epoch': 0.1}
{'loss': 6.6958, 'grad_norm': 5.9100847244262695, 'learning_rate': 4.91495279357002e-05, 'ce_loss': 0.07554848492145538, 'kl_loss': 1.4850656986236572, 'epoch': 0.1}
{'loss': 7.3631, 'grad_norm': 21.0001277923584, 'learning_rate': 4.91474541043864e-05, 'ce_loss': 0.0996021032333374, 'kl_loss': 1.9134705066680908, 'epoch': 0.1}
{'loss': 7.0764, 'grad_norm': 6.182257652282715, 'learning_rate': 4.914537779154596e-05, 'ce_loss': 0.07474849373102188, 'kl_loss': 3.5202720165252686, 'epoch': 0.1}
{'loss': 6.7391, 'grad_norm': 15.0253324508667, 'learning_rate': 4.914329899739228e-05, 'ce_loss': 0.06424252688884735, 'kl_loss': 1.335790991783142, 'epoch': 0.1}
{'loss': 7.2928, 'grad_norm': 7.652723789215088, 'learning_rate': 4.914121772213898e-05, 'ce_loss': 0.11996183544397354, 'kl_loss': 2.085003137588501, 'epoch': 0.1}
{'loss': 6.4364, 'grad_norm': 9.259765625, 'learning_rate': 4.913913396599992e-05, 'ce_loss': 0.10760294646024704, 'kl_loss': 2.5110251903533936, 'epoch': 0.1}
{'loss': 5.5918, 'grad_norm': 18.29473114013672, 'learning_rate': 4.913704772918927e-05, 'ce_loss': 0.061719875782728195, 'kl_loss': 1.0898209810256958, 'epoch': 0.1}
{'loss': 8.3298, 'grad_norm': 10.81610107421875, 'learning_rate': 4.91349590119214e-05, 'ce_loss': 0.25538623332977295, 'kl_loss': 2.2273762226104736, 'epoch': 0.1}
{'loss': 6.8018, 'grad_norm': 8.070842742919922, 'learning_rate': 4.913286781441098e-05, 'ce_loss': 0.05628397315740585, 'kl_loss': 1.6017158031463623, 'epoch': 0.1}
{'loss': 6.4679, 'grad_norm': 7.447750568389893, 'learning_rate': 4.913077413687289e-05, 'ce_loss': 0.0952569842338562, 'kl_loss': 1.5218825340270996, 'epoch': 0.1}
{'loss': 6.277, 'grad_norm': 5.782266616821289, 'learning_rate': 4.912867797952231e-05, 'ce_loss': 0.056664809584617615, 'kl_loss': 1.3836870193481445, 'epoch': 0.1}
{'loss': 8.058, 'grad_norm': 9.638739585876465, 'learning_rate': 4.912657934257463e-05, 'ce_loss': 0.05578717589378357, 'kl_loss': 1.2672053575515747, 'epoch': 0.1}
{'loss': 6.1215, 'grad_norm': 11.403614044189453, 'learning_rate': 4.9124478226245536e-05, 'ce_loss': 0.0585811473429203, 'kl_loss': 1.2165197134017944, 'epoch': 0.1}
{'loss': 6.3298, 'grad_norm': 95.85563659667969, 'learning_rate': 4.912237463075094e-05, 'ce_loss': 0.09595724195241928, 'kl_loss': 1.7977278232574463, 'epoch': 0.1}
{'loss': 5.775, 'grad_norm': 5.541981220245361, 'learning_rate': 4.9120268556307025e-05, 'ce_loss': 0.1029241755604744, 'kl_loss': 1.8172833919525146, 'epoch': 0.1}
{'loss': 6.9082, 'grad_norm': 7.9185357093811035, 'learning_rate': 4.9118160003130224e-05, 'ce_loss': 0.055757004767656326, 'kl_loss': 1.4115467071533203, 'epoch': 0.1}
{'loss': 5.9554, 'grad_norm': 6.158341407775879, 'learning_rate': 4.9116048971437225e-05, 'ce_loss': 0.06895876675844193, 'kl_loss': 1.7094340324401855, 'epoch': 0.1}
{'loss': 6.6808, 'grad_norm': 10.834349632263184, 'learning_rate': 4.9113935461444955e-05, 'ce_loss': 0.038071464747190475, 'kl_loss': 1.1635737419128418, 'epoch': 0.1}
{'loss': 5.6837, 'grad_norm': 5.431346893310547, 'learning_rate': 4.911181947337062e-05, 'ce_loss': 0.06065813824534416, 'kl_loss': 1.6802781820297241, 'epoch': 0.1}
{'loss': 6.0548, 'grad_norm': 6.360069274902344, 'learning_rate': 4.9109701007431675e-05, 'ce_loss': 0.0568305104970932, 'kl_loss': 1.749403953552246, 'epoch': 0.1}
{'loss': 7.1962, 'grad_norm': 8.77014446258545, 'learning_rate': 4.910758006384583e-05, 'ce_loss': 0.036095768213272095, 'kl_loss': 2.005089282989502, 'epoch': 0.1}
{'loss': 5.996, 'grad_norm': 7.822750091552734, 'learning_rate': 4.910545664283102e-05, 'ce_loss': 0.08118806779384613, 'kl_loss': 1.1254956722259521, 'epoch': 0.1}
{'loss': 6.5338, 'grad_norm': 6.9443678855896, 'learning_rate': 4.910333074460548e-05, 'ce_loss': 0.07544133812189102, 'kl_loss': 1.4335451126098633, 'epoch': 0.1}
{'loss': 9.9148, 'grad_norm': 13.437013626098633, 'learning_rate': 4.9101202369387676e-05, 'ce_loss': 0.06897954642772675, 'kl_loss': 1.1777958869934082, 'epoch': 0.1}
{'loss': 6.9475, 'grad_norm': 7.502648830413818, 'learning_rate': 4.909907151739633e-05, 'ce_loss': 0.09674219787120819, 'kl_loss': 1.5324512720108032, 'epoch': 0.1}
{'loss': 8.8725, 'grad_norm': 9.243700981140137, 'learning_rate': 4.9096938188850425e-05, 'ce_loss': 0.09801360964775085, 'kl_loss': 4.062199592590332, 'epoch': 0.1}
{'loss': 7.6698, 'grad_norm': 13.863228797912598, 'learning_rate': 4.9094802383969185e-05, 'ce_loss': 0.11882191151380539, 'kl_loss': 1.7521597146987915, 'epoch': 0.1}
{'loss': 8.7329, 'grad_norm': 9.997391700744629, 'learning_rate': 4.909266410297211e-05, 'ce_loss': 0.08847185969352722, 'kl_loss': 1.8424618244171143, 'epoch': 0.1}
{'loss': 8.2326, 'grad_norm': 12.046590805053711, 'learning_rate': 4.909052334607892e-05, 'ce_loss': 0.2395920604467392, 'kl_loss': 1.9686578512191772, 'epoch': 0.1}
{'loss': 6.6238, 'grad_norm': 6.241073131561279, 'learning_rate': 4.908838011350963e-05, 'ce_loss': 0.06475378572940826, 'kl_loss': 1.2391473054885864, 'epoch': 0.1}
